season,team,first_name,last_name,position_code,position_type,sweater_number,height,weight,birth_date,birth_city,birth_country,birth_state_province,games_played,goals,assists,points,plusminus,penalty_minutes,age,birth_month
2015,TOR,Scott,Harrington,D,defensemen,36,74,204,1993-03-10,Kingston,CAN,Ontario,10,0,0,0,-10,4,22,3
2015,TOR,Matt,Hunwick,D,defensemen,2,71,194,1985-05-21,Warren,USA,Michigan,55,2,9,11,17,16,30,5
2015,TOR,Martin,Marincin,D,defensemen,52,77,217,1992-02-18,Kosice,SVK,NA,41,1,4,5,-4,16,23,2
2015,TOR,Stuart,Percy,D,defensemen,50,73,187,1993-05-18,Oakville,CAN,Ontario,9,0,3,3,-4,2,22,5
2015,TOR,Dion,Phaneuf,D,defensemen,3,76,222,1985-04-10,Edmonton,CAN,Alberta,70,3,26,29,-11,108,30,4
2015,TOR,Roman,Polak,D,defensemen,46,74,240,1986-04-28,Ostrava,CZE,NA,56,5,4,9,-22,48,29,4
2015,TOR,Morgan,Rielly,D,defensemen,44,73,222,1994-03-09,Vancouver,CAN,British Columbia,81,8,21,29,-16,14,21,3
2016,TOR,Brian,Boyle,C,forwards,24,78,245,1984-12-18,Hingham,USA,Massachusetts,76,13,7,20,-7,57,32,12
2016,TOR,Tyler,Bozak,C,forwards,42,73,187,1986-03-19,Regina,CAN,Saskatchewan,57,12,23,35,-9,18,30,3
2016,TOR,Connor,Brown,R,forwards,28,72,181,1994-01-14,Toronto,CAN,Ontario,7,1,5,6,-2,0,22,1
2016,TOR,Eric,Fehr,C,forwards,23,76,209,1985-09-07,Winkler,CAN,Manitoba,55,8,6,14,0,19,31,9
2016,TOR,Byron,Froese,C,forwards,56,73,202,1991-03-12,Winkler,CAN,Manitoba,56,2,3,5,-11,16,25,3
2016,TOR,Frederik,Gauthier,C,forwards,33,77,239,1995-04-26,Laval,CAN,Quebec,7,0,1,1,-5,0,21,4
2016,TOR,Seth,Griffith,C,forwards,33,69,190,1993-01-04,Wallaceburg,CAN,Ontario,4,0,1,1,-4,4,23,1
2016,TOR,Peter,Holland,C,forwards,24,74,193,1991-01-14,Toronto,CAN,Ontario,65,9,18,27,-16,28,25,1
2016,TOR,Zach,Hyman,L,forwards,11,73,211,1992-06-09,Toronto,CAN,Ontario,16,4,2,6,0,18,24,6
2016,TOR,Nazem,Kadri,C,forwards,43,72,185,1990-10-06,London,CAN,Ontario,76,17,28,45,-15,73,26,10
2016,TOR,Kasperi,Kapanen,R,forwards,24,73,194,1996-07-23,Kuopio,FIN,NA,9,0,0,0,-3,2,20,7
2016,TOR,Leo,Komarov,C,forwards,47,71,205,1987-01-23,Narva,EST,NA,67,19,17,36,-12,40,29,1
2016,TOR,Josh,Leivo,L,forwards,32,74,192,1993-05-26,Innisfil,CAN,Ontario,12,5,0,5,2,6,23,5
2016,TOR,Matt,Martin,L,forwards,15,75,220,1989-05-08,Windsor,CAN,Ontario,80,10,9,19,2,119,27,5
2016,TOR,Milan,Michalek,L,forwards,18,74,225,1984-12-07,Jindrichuv Hradec,CZE,NA,45,7,9,16,0,18,32,12
2016,TOR,William,Nylander,R,forwards,88,72,204,1996-05-01,Calgary,CAN,Alberta,22,6,7,13,1,4,20,5
2016,TOR,Ben,Smith,R,forwards,18,71,203,1988-07-11,Winston-Salem,USA,North Carolina,22,2,4,6,2,0,28,7
2016,TOR,Nikita,Soshnikov,R,forwards,26,71,190,1993-10-14,Nizhny Tagil,RUS,NA,11,2,3,5,-4,6,23,10
2016,TOR,Connor,Carrick,D,defensemen,8,70,198,1994-04-13,Orland Park,USA,Illinois,19,2,2,4,-5,15,22,4
2016,TOR,Frank,Corrado,D,defensemen,20,72,205,1993-03-26,Toronto,CAN,Ontario,39,1,5,6,-12,26,23,3
2016,TOR,Jake,Gardiner,D,defensemen,51,74,203,1990-07-04,Minnetonka,USA,Minnesota,79,7,24,31,-15,32,26,7
2016,TOR,Matt,Hunwick,D,defensemen,2,71,194,1985-05-21,Warren,USA,Michigan,60,2,8,10,-17,32,31,5
2016,TOR,Alexey,Marchenko,D,defensemen,3,75,210,1992-01-02,Moscow,RUS,NA,66,2,9,11,-5,10,24,1
2016,TOR,Martin,Marincin,D,defensemen,52,77,217,1992-02-18,Kosice,SVK,NA,65,1,6,7,-3,34,24,2
2016,TOR,Roman,Polak,D,defensemen,46,74,240,1986-04-28,Ostrava,CZE,NA,79,1,15,16,6,72,30,4
2016,TOR,Morgan,Rielly,D,defensemen,44,73,222,1994-03-09,Vancouver,CAN,British Columbia,82,9,27,36,-17,28,22,3
2017,TOR,Tyler,Bozak,C,forwards,42,73,187,1986-03-19,Regina,CAN,Saskatchewan,78,18,37,55,-1,30,31,3
2017,TOR,Connor,Brown,R,forwards,28,72,181,1994-01-14,Toronto,CAN,Ontario,82,20,16,36,3,10,23,1
2017,TOR,Eric,Fehr,C,forwards,23,76,209,1985-09-07,Winkler,CAN,Manitoba,53,6,5,11,2,14,32,9
2017,TOR,Frederik,Gauthier,C,forwards,33,77,239,1995-04-26,Laval,CAN,Quebec,21,2,1,3,2,23,22,4
2017,TOR,Zach,Hyman,L,forwards,11,73,211,1992-06-09,Toronto,CAN,Ontario,82,10,18,28,2,30,25,6
2017,TOR,Nazem,Kadri,C,forwards,43,72,185,1990-10-06,London,CAN,Ontario,82,32,29,61,-7,95,27,10
2017,TOR,Kasperi,Kapanen,R,forwards,24,73,194,1996-07-23,Kuopio,FIN,NA,8,1,0,1,-2,0,21,7
2017,TOR,Leo,Komarov,C,forwards,47,71,205,1987-01-23,Narva,EST,NA,82,14,18,32,6,31,30,1
2017,TOR,Josh,Leivo,L,forwards,32,74,192,1993-05-26,Innisfil,CAN,Ontario,13,2,8,10,2,4,24,5
2017,TOR,Patrick,Marleau,C,forwards,12,74,215,1979-09-15,Aneroid,CAN,Saskatchewan,82,27,19,46,4,28,38,9
2017,TOR,Matt,Martin,L,forwards,15,75,220,1989-05-08,Windsor,CAN,Ontario,82,5,4,9,0,123,28,5
2017,TOR,Auston,Matthews,C,forwards,34,75,208,1997-09-17,San Ramon,USA,California,82,40,29,69,2,14,20,9
2017,TOR,Dominic,Moore,C,forwards,20,72,192,1980-08-03,Thornhill,CAN,Ontario,82,11,14,25,2,44,37,8
2017,TOR,William,Nylander,R,forwards,88,72,204,1996-05-01,Calgary,CAN,Alberta,81,22,39,61,-3,32,21,5
2017,TOR,Tomas,Plekanec,C,forwards,19,71,190,1982-10-31,Kladno,CZE,NA,78,10,18,28,10,24,35,10
2017,TOR,Nikita,Soshnikov,R,forwards,26,71,190,1993-10-14,Nizhny Tagil,RUS,NA,56,5,4,9,1,16,24,10
2017,TOR,Connor,Carrick,D,defensemen,8,70,198,1994-04-13,Orland Park,USA,Illinois,67,2,6,8,8,51,23,4
2017,TOR,Jake,Gardiner,D,defensemen,51,74,203,1990-07-04,Minnetonka,USA,Minnesota,82,9,34,43,24,34,27,7
2017,TOR,Ron,Hainsey,D,defensemen,2,75,201,1981-03-24,Bolton,USA,Connecticut,72,4,13,17,-8,21,36,3
2017,TOR,Martin,Marincin,D,defensemen,52,77,217,1992-02-18,Kosice,SVK,NA,25,1,6,7,3,16,25,2
2017,TOR,Roman,Polak,D,defensemen,46,74,240,1986-04-28,Ostrava,CZE,NA,75,4,7,11,10,65,31,4
2017,TOR,Morgan,Rielly,D,defensemen,44,73,222,1994-03-09,Vancouver,CAN,British Columbia,76,6,21,27,-20,21,23,3
2017,TOR,Nikita,Zaitsev,D,defensemen,22,74,192,1991-10-29,Moscow,RUS,NA,82,4,32,36,-22,38,26,10
2018,TOR,Connor,Brown,R,forwards,28,72,181,1994-01-14,Toronto,CAN,Ontario,82,14,14,28,0,18,24,1
2018,TOR,Tyler,Ennis,L,forwards,63,69,160,1989-10-06,Edmonton,CAN,Alberta,73,8,14,22,-1,12,29,10
2018,TOR,Frederik,Gauthier,C,forwards,33,77,239,1995-04-26,Laval,CAN,Quebec,9,1,0,1,-4,0,23,4
2018,TOR,Zach,Hyman,L,forwards,11,73,211,1992-06-09,Toronto,CAN,Ontario,82,15,25,40,22,37,26,6
2018,TOR,Andreas,Johnsson,L,forwards,18,70,195,1994-11-21,Gavle,SWE,NA,9,2,1,3,-2,0,24,11
2018,TOR,Nazem,Kadri,C,forwards,43,72,185,1990-10-06,London,CAN,Ontario,80,32,23,55,2,42,28,10
2018,TOR,Kasperi,Kapanen,R,forwards,24,73,194,1996-07-23,Kuopio,FIN,NA,38,7,2,9,-1,4,22,7
2018,TOR,Josh,Leivo,L,forwards,32,74,192,1993-05-26,Innisfil,CAN,Ontario,16,1,3,4,0,6,25,5
2018,TOR,Patrick,Marleau,C,forwards,12,74,215,1979-09-15,Aneroid,CAN,Saskatchewan,82,27,20,47,1,16,39,9
2018,TOR,Auston,Matthews,C,forwards,34,75,208,1997-09-17,San Ramon,USA,California,62,34,29,63,25,12,21,9
2018,TOR,William,Nylander,R,forwards,88,72,204,1996-05-01,Calgary,CAN,Alberta,82,20,41,61,20,10,22,5
2018,TOR,Nic,Petan,C,forwards,61,69,175,1995-03-22,Delta,CAN,British Columbia,15,2,0,2,0,6,23,3
2018,TOR,John,Tavares,C,forwards,91,73,216,1990-09-20,Mississauga,CAN,Ontario,82,37,47,84,-12,26,28,9
2018,TOR,Travis,Dermott,D,defensemen,23,72,202,1996-12-22,Newmarket,CAN,Ontario,37,1,12,13,16,8,22,12
2018,TOR,Jake,Gardiner,D,defensemen,51,74,203,1990-07-04,Minnetonka,USA,Minnesota,82,5,47,52,9,32,28,7
2018,TOR,Ron,Hainsey,D,defensemen,2,75,201,1981-03-24,Bolton,USA,Connecticut,80,4,19,23,12,20,37,3
2018,TOR,Justin,Holl,D,defensemen,3,75,197,1992-01-30,Tonka Bay,USA,Minnesota,2,2,0,2,5,0,26,1
2018,TOR,Martin,Marincin,D,defensemen,52,77,217,1992-02-18,Kosice,SVK,NA,2,0,0,0,-2,2,26,2
2018,TOR,Jake,Muzzin,D,defensemen,8,75,227,1989-02-21,Woodstock,CAN,Ontario,74,8,34,42,10,40,29,2
2018,TOR,Morgan,Rielly,D,defensemen,44,73,222,1994-03-09,Vancouver,CAN,British Columbia,76,6,46,52,-4,14,24,3
2018,TOR,Calle,Rosen,D,defensemen,48,73,188,1994-02-02,Vaxjo,SWE,NA,4,0,1,1,-3,4,24,2
2018,TOR,Nikita,Zaitsev,D,defensemen,22,74,192,1991-10-29,Moscow,RUS,NA,60,5,8,13,8,31,27,10
2006,BUF,Maxim,Afinogenov,R,forwards,61,72,190,1979-09-04,Moscow,RUS,NA,77,22,51,73,6,84,27,9
2006,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,63,16,39,55,5,28,25,5
2006,BUF,Chris,Drury,C,forwards,23,70,191,1976-08-20,Trumbull,USA,Connecticut,81,30,37,67,-11,32,30,8
2006,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,78,9,15,24,4,65,24,2
2006,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,64,18,24,42,10,34,29,6
2006,BUF,Ales,Kotalik,R,forwards,12,73,225,1978-12-23,Jindrichuv Hradec,CZE,NA,82,25,37,62,-3,62,28,12
2006,BUF,Adam,Mair,C,forwards,22,73,208,1979-02-15,Hamilton,CAN,Ontario,40,2,5,7,-2,47,27,2
2006,BUF,Jiri,Novotny,C,forwards,12,75,204,1983-08-12,Pelhrimov,CZE,NA,14,2,1,3,-5,0,23,8
2006,BUF,Daniel,Paille,L,forwards,20,73,200,1984-04-15,Welland,CAN,Ontario,14,1,2,3,5,2,22,4
2006,BUF,Andrew,Peters,L,forwards,76,76,240,1980-05-05,St. Catharines,CAN,Ontario,28,0,0,0,-2,100,26,5
2006,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,57,18,12,30,-4,22,24,11
2006,BUF,Derek,Roy,C,forwards,9,69,184,1983-05-04,Ottawa,CAN,Ontario,70,18,28,46,1,57,23,5
2006,BUF,Thomas,Vanek,L,forwards,26,74,214,1984-01-19,Vienna,AUT,NA,81,25,23,48,-11,72,22,1
2006,BUF,Dainius,Zubrus,R,forwards,15,77,225,1978-06-16,Elektrenai,LTU,NA,71,23,34,57,3,84,28,6
2006,BUF,Brian,Campbell,D,defensemen,51,70,192,1979-05-23,Strathroy,CAN,Ontario,79,12,32,44,-14,16,27,5
2006,BUF,Dmitri,Kalinin,D,defensemen,45,75,210,1980-07-22,Chelyabinsk,RUS,NA,55,2,16,18,14,54,26,7
2006,BUF,Toni,Lydman,D,defensemen,5,74,213,1977-09-25,Lahti,FIN,NA,75,1,16,17,9,82,29,9
2006,BUF,Teppo,Numminen,D,defensemen,27,74,198,1968-07-03,Tampere,FIN,NA,75,2,38,40,6,36,38,7
2006,BUF,Nathan,Paetsch,D,defensemen,38,73,198,1983-03-30,Leroy,CAN,Saskatchewan,1,0,1,1,-1,0,23,3
2006,BUF,Jaroslav,Spacek,D,defensemen,6,72,210,1974-02-11,Rokycany,CZE,NA,76,12,31,43,11,96,32,2
2006,BUF,Henrik,Tallinder,D,defensemen,20,76,209,1979-01-10,Stockholm,SWE,NA,82,6,15,21,10,74,27,1
2007,BUF,Maxim,Afinogenov,R,forwards,61,72,190,1979-09-04,Moscow,RUS,NA,56,23,38,61,19,66,28,9
2007,BUF,Steve,Bernier,R,forwards,56,75,225,1985-03-31,Quebec City,CAN,Quebec,62,15,16,31,5,29,22,3
2007,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,2,1,0,1,1,2,26,5
2007,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,54,9,13,22,11,74,25,2
2007,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,76,19,37,56,19,39,30,6
2007,BUF,Patrick,Kaleta,R,forwards,36,73,198,1986-06-08,Buffalo,USA,New York,7,0,2,2,3,21,21,6
2007,BUF,Ales,Kotalik,R,forwards,12,73,225,1978-12-23,Jindrichuv Hradec,CZE,NA,66,16,22,38,-5,46,29,12
2007,BUF,Clarke,MacArthur,L,forwards,41,72,192,1985-04-06,Lloydminster,CAN,Alberta,19,3,4,7,4,4,22,4
2007,BUF,Adam,Mair,C,forwards,22,73,208,1979-02-15,Hamilton,CAN,Ontario,82,2,9,11,-1,128,28,2
2007,BUF,Daniel,Paille,L,forwards,20,73,200,1984-04-15,Welland,CAN,Ontario,29,3,8,11,5,18,23,4
2007,BUF,Andrew,Peters,L,forwards,76,76,240,1980-05-05,St. Catharines,CAN,Ontario,58,1,1,2,-1,125,27,5
2007,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,82,34,34,68,25,30,25,11
2007,BUF,Derek,Roy,C,forwards,9,69,184,1983-05-04,Ottawa,CAN,Ontario,75,21,42,63,37,60,24,5
2007,BUF,Michael,Ryan,C,forwards,37,73,188,1980-05-16,Boston,USA,Massachusetts,19,3,2,5,-8,2,27,5
2007,BUF,Drew,Stafford,R,forwards,21,74,215,1985-10-30,Milwaukee,USA,Wisconsin,41,13,14,27,5,33,22,10
2007,BUF,Thomas,Vanek,L,forwards,26,74,214,1984-01-19,Vienna,AUT,NA,82,43,41,84,47,40,23,1
2007,BUF,Brian,Campbell,D,defensemen,51,70,192,1979-05-23,Strathroy,CAN,Ontario,82,6,42,48,28,35,28,5
2007,BUF,Michael,Funk,D,defensemen,3,76,199,1986-08-15,Abbotsford,CAN,British Columbia,5,0,2,2,2,0,21,8
2007,BUF,Dmitri,Kalinin,D,defensemen,45,75,210,1980-07-22,Chelyabinsk,RUS,NA,82,7,22,29,19,36,27,7
2007,BUF,Toni,Lydman,D,defensemen,5,74,213,1977-09-25,Lahti,FIN,NA,67,2,17,19,10,55,30,9
2007,BUF,Teppo,Numminen,D,defensemen,27,74,198,1968-07-03,Tampere,FIN,NA,79,2,27,29,17,32,39,7
2007,BUF,Nathan,Paetsch,D,defensemen,38,73,198,1983-03-30,Leroy,CAN,Saskatchewan,63,2,22,24,10,50,24,3
2007,BUF,Nolan,Pratt,D,defensemen,4,75,207,1975-08-14,Fort McMurray,CAN,Alberta,81,1,7,8,0,44,32,8
2007,BUF,Andrej,Sekera,D,defensemen,44,72,200,1986-06-08,Bojnice,SVK,NA,2,0,0,0,1,2,21,6
2007,BUF,Jaroslav,Spacek,D,defensemen,6,72,210,1974-02-11,Rokycany,CZE,NA,65,5,16,21,20,62,33,2
2007,BUF,Henrik,Tallinder,D,defensemen,20,76,209,1979-01-10,Stockholm,SWE,NA,47,4,10,14,19,34,28,1
2008,BUF,Maxim,Afinogenov,R,forwards,61,72,190,1979-09-04,Moscow,RUS,NA,56,10,18,28,-16,42,29,9
2008,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,48,7,33,40,4,8,27,5
2008,BUF,Matt,Ellis,L,forwards,37,72,208,1981-08-31,Welland,CAN,Ontario,54,3,5,8,3,26,27,8
2008,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,82,10,26,36,-4,85,26,2
2008,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,75,22,27,49,1,38,31,6
2008,BUF,Patrick,Kaleta,R,forwards,36,73,198,1986-06-08,Buffalo,USA,New York,40,3,2,5,1,41,22,6
2008,BUF,Ales,Kotalik,R,forwards,12,73,225,1978-12-23,Jindrichuv Hradec,CZE,NA,79,23,20,43,-5,58,30,12
2008,BUF,Clarke,MacArthur,L,forwards,41,72,192,1985-04-06,Lloydminster,CAN,Alberta,37,8,7,15,3,20,23,4
2008,BUF,Adam,Mair,C,forwards,22,73,208,1979-02-15,Hamilton,CAN,Ontario,72,5,12,17,-2,66,29,2
2008,BUF,Dominic,Moore,C,forwards,17,72,192,1980-08-03,Thornhill,CAN,Ontario,68,5,12,17,-4,24,28,8
2008,BUF,Daniel,Paille,L,forwards,20,73,200,1984-04-15,Welland,CAN,Ontario,77,19,16,35,9,14,24,4
2008,BUF,Andrew,Peters,L,forwards,76,76,240,1980-05-05,St. Catharines,CAN,Ontario,44,1,1,2,-4,100,28,5
2008,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,82,27,53,80,16,20,26,11
2008,BUF,Derek,Roy,C,forwards,9,69,184,1983-05-04,Ottawa,CAN,Ontario,78,32,49,81,13,46,25,5
2008,BUF,Drew,Stafford,R,forwards,21,74,215,1985-10-30,Milwaukee,USA,Wisconsin,64,16,22,38,3,51,23,10
2008,BUF,Thomas,Vanek,L,forwards,26,74,214,1984-01-19,Vienna,AUT,NA,82,36,28,64,-5,64,24,1
2008,BUF,Toni,Lydman,D,defensemen,5,74,213,1977-09-25,Lahti,FIN,NA,82,4,22,26,1,74,31,9
2008,BUF,Teppo,Numminen,D,defensemen,27,74,198,1968-07-03,Tampere,FIN,NA,1,0,0,0,0,0,40,7
2008,BUF,Nathan,Paetsch,D,defensemen,38,73,198,1983-03-30,Leroy,CAN,Saskatchewan,59,2,7,9,3,27,25,3
2008,BUF,Craig,Rivet,D,defensemen,52,74,207,1974-09-13,North Bay,CAN,Ontario,74,5,30,35,3,104,34,9
2008,BUF,Andrej,Sekera,D,defensemen,44,72,200,1986-06-08,Bojnice,SVK,NA,37,2,6,8,5,16,22,6
2008,BUF,Jaroslav,Spacek,D,defensemen,6,72,210,1974-02-11,Rokycany,CZE,NA,60,9,23,32,7,42,34,2
2008,BUF,Henrik,Tallinder,D,defensemen,20,76,209,1979-01-10,Stockholm,SWE,NA,71,1,17,18,5,48,29,1
2008,BUF,Mike,Weber,D,defensemen,6,74,217,1987-12-16,Pittsburgh,USA,Pennsylvania,16,0,3,3,12,14,21,12
2009,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,48,18,29,47,12,22,28,5
2009,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,2,1,0,1,1,2,28,5
2009,BUF,Matt,Ellis,L,forwards,37,72,208,1981-08-31,Welland,CAN,Ontario,45,7,5,12,4,12,28,8
2009,BUF,Matt,Ellis,L,forwards,37,72,208,1981-08-31,Welland,CAN,Ontario,16,0,0,0,-1,6,28,8
2009,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,62,12,17,29,4,108,27,2
2009,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,54,9,13,22,11,74,27,2
2009,BUF,Nathan,Gerbe,L,forwards,42,64,176,1987-07-24,Oxford,USA,Michigan,10,0,1,1,3,4,22,7
2009,BUF,Mike,Grier,R,forwards,25,73,224,1975-01-05,Detroit,USA,Michigan,62,10,13,23,8,25,34,1
2009,BUF,Mike,Grier,R,forwards,25,73,224,1975-01-05,Detroit,USA,Michigan,81,16,17,33,-5,43,34,1
2009,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,70,12,15,27,-9,33,32,6
2009,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,76,19,37,56,19,39,32,6
2009,BUF,Patrick,Kaleta,R,forwards,36,73,198,1986-06-08,Buffalo,USA,New York,51,4,5,9,1,89,23,6
2009,BUF,Patrick,Kaleta,R,forwards,36,73,198,1986-06-08,Buffalo,USA,New York,7,0,2,2,3,21,23,6
2009,BUF,Tim,Kennedy,L,forwards,13,70,175,1986-04-30,Buffalo,USA,New York,1,0,0,0,0,0,23,4
2009,BUF,Clarke,MacArthur,L,forwards,41,72,192,1985-04-06,Lloydminster,CAN,Alberta,71,17,14,31,-4,56,24,4
2009,BUF,Clarke,MacArthur,L,forwards,41,72,192,1985-04-06,Lloydminster,CAN,Alberta,19,3,4,7,4,4,24,4
2009,BUF,Adam,Mair,C,forwards,22,73,208,1979-02-15,Hamilton,CAN,Ontario,75,8,11,19,4,95,30,2
2009,BUF,Adam,Mair,C,forwards,22,73,208,1979-02-15,Hamilton,CAN,Ontario,82,2,9,11,-1,128,30,2
2009,BUF,Mark,Mancari,R,forwards,12,76,208,1985-07-11,London,CAN,Ontario,7,1,1,2,-4,4,24,7
2009,BUF,Mark,Mancari,R,forwards,12,76,208,1985-07-11,London,CAN,Ontario,3,0,1,1,-1,2,24,7
2009,BUF,Cody,McCormick,C,forwards,8,74,222,1983-04-18,London,CAN,Ontario,55,1,11,12,-5,92,26,4
2009,BUF,Cody,McCormick,C,forwards,8,74,222,1983-04-18,London,CAN,Ontario,6,0,1,1,1,6,26,4
2009,BUF,Daniel,Paille,L,forwards,20,73,200,1984-04-15,Welland,CAN,Ontario,73,12,15,27,0,20,25,4
2009,BUF,Daniel,Paille,L,forwards,20,73,200,1984-04-15,Welland,CAN,Ontario,29,3,8,11,5,18,25,4
2009,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,82,20,46,66,-4,18,27,11
2009,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,82,34,34,68,25,30,27,11
2009,BUF,Derek,Roy,C,forwards,9,69,184,1983-05-04,Ottawa,CAN,Ontario,82,28,42,70,-5,38,26,5
2009,BUF,Derek,Roy,C,forwards,9,69,184,1983-05-04,Ottawa,CAN,Ontario,75,21,42,63,37,60,26,5
2009,BUF,Drew,Stafford,R,forwards,21,74,215,1985-10-30,Milwaukee,USA,Wisconsin,79,20,25,45,3,29,24,10
2009,BUF,Drew,Stafford,R,forwards,21,74,215,1985-10-30,Milwaukee,USA,Wisconsin,41,13,14,27,5,33,24,10
2009,BUF,Raffi,Torres,L,forwards,17,72,215,1981-10-08,Toronto,CAN,Ontario,51,12,8,20,-4,23,28,10
2009,BUF,Raffi,Torres,L,forwards,17,72,215,1981-10-08,Toronto,CAN,Ontario,82,15,19,34,-7,88,28,10
2009,BUF,Thomas,Vanek,L,forwards,26,74,214,1984-01-19,Vienna,AUT,NA,73,40,24,64,-1,44,25,1
2009,BUF,Thomas,Vanek,L,forwards,26,74,214,1984-01-19,Vienna,AUT,NA,82,43,41,84,47,40,25,1
2009,BUF,Chris,Butler,D,defensemen,34,73,196,1986-10-27,St. Louis,USA,Missouri,47,2,4,6,11,18,23,10
2009,BUF,Toni,Lydman,D,defensemen,5,74,213,1977-09-25,Lahti,FIN,NA,80,3,20,23,0,70,32,9
2009,BUF,Toni,Lydman,D,defensemen,5,74,213,1977-09-25,Lahti,FIN,NA,67,2,17,19,10,55,32,9
2009,BUF,Steve,Montador,D,defensemen,4,72,210,1979-12-21,Vancouver,CAN,British Columbia,78,4,17,21,17,143,30,12
2009,BUF,Steve,Montador,D,defensemen,4,72,210,1979-12-21,Vancouver,CAN,British Columbia,72,1,8,9,1,119,30,12
2009,BUF,Nathan,Paetsch,D,defensemen,38,73,198,1983-03-30,Leroy,CAN,Saskatchewan,23,2,4,6,3,25,26,3
2009,BUF,Nathan,Paetsch,D,defensemen,38,73,198,1983-03-30,Leroy,CAN,Saskatchewan,63,2,22,24,10,50,26,3
2009,BUF,Craig,Rivet,D,defensemen,52,74,207,1974-09-13,North Bay,CAN,Ontario,64,2,22,24,4,125,35,9
2009,BUF,Craig,Rivet,D,defensemen,52,74,207,1974-09-13,North Bay,CAN,Ontario,71,7,17,24,1,69,35,9
2009,BUF,Andrej,Sekera,D,defensemen,44,72,200,1986-06-08,Bojnice,SVK,NA,69,3,16,19,-11,22,23,6
2009,BUF,Andrej,Sekera,D,defensemen,44,72,200,1986-06-08,Bojnice,SVK,NA,2,0,0,0,1,2,23,6
2009,BUF,Henrik,Tallinder,D,defensemen,20,76,209,1979-01-10,Stockholm,SWE,NA,66,1,11,12,-2,36,30,1
2009,BUF,Henrik,Tallinder,D,defensemen,20,76,209,1979-01-10,Stockholm,SWE,NA,47,4,10,14,19,34,30,1
2010,BUF,Brad,Boyes,R,forwards,22,72,199,1982-04-17,Mississauga,CAN,Ontario,82,14,28,42,1,26,28,4
2010,BUF,Tim,Connolly,C,forwards,19,73,190,1981-05-07,Syracuse,USA,New York,73,17,48,65,10,28,29,5
2010,BUF,Matt,Ellis,L,forwards,37,72,208,1981-08-31,Welland,CAN,Ontario,72,3,10,13,-1,12,29,8
2010,BUF,Tyler,Ennis,L,forwards,63,69,160,1989-10-06,Edmonton,CAN,Alberta,10,3,6,9,1,6,21,10
2010,BUF,Paul,Gaustad,C,forwards,28,77,227,1982-02-03,Fargo,USA,North Dakota,65,12,10,22,-7,82,28,2
2010,BUF,Nathan,Gerbe,L,forwards,42,64,176,1987-07-24,Oxford,USA,Michigan,10,2,3,5,1,4,23,7
2010,BUF,Mike,Grier,R,forwards,25,73,224,1975-01-05,Detroit,USA,Michigan,73,10,12,22,-4,14,35,1
2010,BUF,Jochen,Hecht,C,forwards,55,73,198,1977-06-21,Mannheim,DEU,NA,79,21,21,42,14,35,33,6
2010,BUF,Patrick,Kaleta,R,forwards,36,73,198,1986-06-08,Buffalo,USA,New York,55,10,5,15,2,89,24,6
2010,BUF,Mark,Mancari,R,forwards,12,76,208,1985-07-11,London,CAN,Ontario,6,1,1,2,3,4,25,7
2010,BUF,Rob,Niedermayer,C,forwards,20,74,203,1974-12-28,Cassiar,CAN,British Columbia,71,10,12,22,3,45,36,12
2010,BUF,Mark,Parrish,R,forwards,10,71,199,1977-02-02,Bloomington,USA,Minnesota,16,0,2,2,-5,4,33,2
2010,BUF,Jason,Pominville,R,forwards,29,71,180,1982-11-30,Repentigny,CAN,Quebec,82,24,38,62,13,22,28,11
